   1.00000,   1.02382,   1.04699,   1.07262,   1.09593,   1.12233,   1.14409,   1.16700,   1.18307,   1.19665,   1.20266,   1.20274,   1.19694,   1.18366,   1.16820,   1.14616,   1.12612,   1.10199,   1.08282,   1.06222,   1.04747,   1.03306,   1.02366,   1.01523,   1.01020,   1.00605,   1.00377,   1.00204,   1.00113,   1.00045,   1.00000,
   1.00000,   1.01912,   1.03953,   1.05850,   1.08043,   1.09906,   1.12025,   1.13608,   1.15194,   1.16126,   1.16722,   1.16729,   1.16148,   1.15245,   1.13700,   1.12203,   1.10199,   1.08563,   1.06646,   1.05252,   1.03778,   1.02805,   1.01865,   1.01299,   1.00796,   1.00519,   1.00291,   1.00175,   1.00086,   1.00039,   1.00000,
   1.00000,   1.01563,   1.03060,   1.04769,   1.06260,   1.08037,   1.09424,   1.10974,   1.11997,   1.12918,   1.13302,   1.13306,   1.12937,   1.12034,   1.11051,   1.09554,   1.08282,   1.06646,   1.05432,   1.04038,   1.03107,   1.02135,   1.01543,   1.00977,   1.00663,   1.00385,   1.00244,   1.00129,   1.00073,   1.00028,   1.00000,
   1.00000,   1.01163,   1.02425,   1.03563,   1.04939,   1.06049,   1.07387,   1.08330,   1.09336,   1.09890,   1.10268,   1.10273,   1.09903,   1.09366,   1.08383,   1.07494,   1.06222,   1.05252,   1.04038,   1.03214,   1.02283,   1.01711,   1.01120,   1.00789,   1.00474,   1.00313,   1.00172,   1.00105,   1.00051,   1.00023,   1.00000,
   1.00000,   1.00895,   1.01739,   1.02733,   1.03565,   1.04610,   1.05381,   1.06299,   1.06867,   1.07414,   1.07627,   1.07629,   1.07424,   1.06887,   1.06342,   1.05452,   1.04747,   1.03778,   1.03107,   1.02283,   1.01771,   1.01199,   1.00876,   1.00545,   1.00374,   1.00213,   1.00137,   1.00070,   1.00040,   1.00015,   1.00000,
   1.00000,   1.00616,   1.01296,   1.01890,   1.02642,   1.03218,   1.03956,   1.04444,   1.05001,   1.05289,   1.05498,   1.05501,   1.05295,   1.05017,   1.04471,   1.04011,   1.03306,   1.02805,   1.02135,   1.01711,   1.01199,   1.00907,   1.00583,   1.00415,   1.00245,   1.00164,   1.00088,   1.00054,   1.00025,   1.00012,   1.00000,
   1.00000,   1.00445,   1.00858,   1.01361,   1.01764,   1.02300,   1.02672,   1.03145,   1.03420,   1.03702,   1.03805,   1.03806,   1.03707,   1.03429,   1.03165,   1.02705,   1.02366,   1.01865,   1.01543,   1.01120,   1.00876,   1.00583,   1.00430,   1.00262,   1.00182,   1.00101,   1.00066,   1.00033,   1.00019,   1.00007,   1.00000,
   1.00000,   1.00282,   1.00600,   1.00869,   1.01226,   1.01485,   1.01838,   1.02058,   1.02326,   1.02455,   1.02556,   1.02557,   1.02458,   1.02333,   1.02069,   1.01863,   1.01523,   1.01299,   1.00977,   1.00789,   1.00545,   1.00415,   1.00262,   1.00189,   1.00109,   1.00074,   1.00038,   1.00024,   1.00011,   1.00005,   1.00000,
   1.00000,   1.00192,   1.00366,   1.00586,   1.00755,   1.00993,   1.01148,   1.01360,   1.01475,   1.01602,   1.01645,   1.01645,   1.01603,   1.01478,   1.01368,   1.01162,   1.01020,   1.00796,   1.00663,   1.00474,   1.00374,   1.00245,   1.00182,   1.00109,   1.00076,   1.00041,   1.00027,   1.00013,   1.00008,   1.00003,   1.00000,
   1.00000,   1.00112,   1.00240,   1.00344,   1.00490,   1.00591,   1.00737,   1.00822,   1.00934,   1.00984,   1.01026,   1.01027,   1.00985,   1.00936,   1.00826,   1.00746,   1.00605,   1.00519,   1.00385,   1.00313,   1.00213,   1.00164,   1.00101,   1.00074,   1.00041,   1.00028,   1.00014,   1.00009,   1.00004,   1.00002,   1.00000,
   1.00000,   1.00071,   1.00134,   1.00217,   1.00277,   1.00368,   1.00424,   1.00505,   1.00546,   1.00595,   1.00611,   1.00611,   1.00596,   1.00547,   1.00508,   1.00428,   1.00377,   1.00291,   1.00244,   1.00172,   1.00137,   1.00088,   1.00066,   1.00038,   1.00027,   1.00014,   1.00010,   1.00004,   1.00003,   1.00001,   1.00000,
   1.00000,   1.00037,   1.00081,   1.00115,   1.00166,   1.00199,   1.00251,   1.00279,   1.00318,   1.00335,   1.00349,   1.00350,   1.00335,   1.00319,   1.00280,   1.00254,   1.00204,   1.00175,   1.00129,   1.00105,   1.00070,   1.00054,   1.00033,   1.00024,   1.00013,   1.00009,   1.00004,   1.00003,   1.00001,   1.00001,   1.00000,
   1.00000,   1.00021,   1.00040,   1.00065,   1.00082,   1.00110,   1.00127,   1.00152,   1.00164,   1.00179,   1.00184,   1.00184,   1.00179,   1.00164,   1.00153,   1.00128,   1.00113,   1.00086,   1.00073,   1.00051,   1.00040,   1.00025,   1.00019,   1.00011,   1.00008,   1.00004,   1.00003,   1.00001,   1.00001,   1.00000,   1.00000,
   1.00000,   1.00008,   1.00018,   1.00026,   1.00037,   1.00044,   1.00056,   1.00062,   1.00071,   1.00075,   1.00079,   1.00079,   1.00075,   1.00072,   1.00063,   1.00057,   1.00045,   1.00039,   1.00028,   1.00023,   1.00015,   1.00012,   1.00007,   1.00005,   1.00003,   1.00002,   1.00001,   1.00001,   1.00000,   1.00000,   1.00000,
   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,
